id,visitid,violation,details_id,obs
730527,6894752,08A-09-4,18715538,"High Priority - Raw animal food stored over ready-to-eat food in walk-in cooler.
1. Observed Raw pork over cooked chicken in the walk-in cooler. **Corrected On-Site** **Warning**"
730528,6894752,08A-21-4,18715536,"High Priority - Raw animal foods not properly separated from one another based upon minimum required cooking temperature in walk-in cooler.
Observed raw burger over raw fish on rolling rack. Operator removed and stored properly. **Corrected On-Site** **Warning**"
730529,6894752,35A-05-4,18715541,"High Priority - Roach activity present as evidenced by live roaches found. 

Observed 6 live roaches under dishmachine in dish washing area

1 live roach on wall of dish washing area by ceiling near 3 compartment sink **Warning**"
730530,6894752,31B-02-4,18715546,"Intermediate - No paper towels or mechanical hand drying device provided at handwash sink.
1. Observed no hand towel  at hand sink in food preparation area. Cook placed towels **Corrected On-Site** **Warning**"
730531,6894752,31B-03-4,18715547,"Intermediate - No soap provided at handwash sink at dish washing area

No soap at sink on cookline. Soap provided corrected on site

 **Warning**"
731537,6850129,14-01-4,18718601,Basic - Bowl or other container with no handle used to dispense food. In cooked pork container in RIC. Employee removed. **Corrected On-Site** **Warning**
731538,6850129,08B-45-4,18718590,"Basic - Case/container/bag of food stored on floor in walk-in cooler. Containers of mayonnaise stored on floor in WIC.

Oil containers stored on floor in kitchen. **Warning**"
731539,6850129,12B-07-4,18718602,Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils. Employee employee drinks stored on prep table. Employee removed. **Corrected On-Site** **Warning**
731540,6850129,40-06-4,18718588,Basic - Employee personal items stored in or above a food preparation area. Cellphone and eyeglasses stored on prep table. Employee removed. **Corrected On-Site** **Warning**
731541,6850129,13-03-4,18718587,Basic - Employee with no hair restraint while engaging in food preparation. Employee put on hat. **Corrected On-Site** **Warning**
731542,6850129,35B-01-4,18718599,"Basic - Exterior door has a gap at the threshold that opens to the outside.

Exterior door not self closing. **Warning**"
731543,6850129,36-01-4,18718603,"Basic - Floor not cleaned when the least amount of food is exposed. Throughout kitchen.

Hood soiled with accumulated grease. **Warning**"
731544,6850129,22-04-4,18718593,Basic - Lime scale build-up inside ice machine. **Warning**
731545,6850129,33-16-4,18718592,Basic - Open dumpster lid. **Warning**
731546,6850129,25-05-4,18718600,Basic - Single-service articles improperly stored. Single service containers stored on floor in hallway. **Warning**
731547,6850129,23-10-4,18718595,"Basic - Walk-in cooler  gaskets soiled with slimy/mold-like build-up.

RIC gaskets soiled with slimy/mold build up.

Hood filters soiled. **Warning**"
731548,6850129,42-01-4,18718589,"Basic - Wet mop not stored in a manner to allow the mop to dry.
Employee removed and stored properly. **Corrected On-Site** **Warning**"
731549,6850129,21-12-4,18718594,Basic - Wet wiping cloth not stored in sanitizing solution between uses. **Warning**
731550,6850129,02D-01-5,18718586,Basic - Working containers of food removed from original container not identified by common name. Salt container. **Warning**
731551,6850129,12A-04-5,18718597,High Priority - Employee handled soiled dishes or utensils and then handled clean dishes or utensils without washing hands. Employee washing dishes handled dirty containers then handled clean containers without washing hands. **Warning**
731552,6850129,08A-10-4,18718598,High Priority - Raw animal food stored over ready-to-eat food in reach-in cooler. Raw shell eggs stored over sauces in WIC. Employee removed and stored properly. **Corrected On-Site** **Warning**
731553,6850129,35A-05-4,18718606,"High Priority - Roach activity present as evidenced by live roaches found.
1 live roach on prep table in kitchen.
1 live roach on floor in bar area.
1 live roach behind reach in cooler in bar area.
1 live roach in cabinet in bar area.
2 live roaches near mop sink.
2 live roaches under shelf in kitchen.
 **Warning**"
731554,6850129,31A-03-4,18718591,Intermediate - Handwash sink not accessible for employee use due to items stored in the sink. Sanitizer bucket and knife stored in kitchen HWS. Employee removed. **Corrected On-Site** **Warning**
731555,6850129,31B-03-4,18718604,Intermediate - No soap provided at handwash sink. Men's bathroom. **Warning**
731556,6850129,02C-02-4,18718596,"Intermediate - Ready-to-eat, potentially hazardous (time/temperature control for safety) food prepared onsite and held more than 24 hours not properly date marked. Observed no date marks on any Rte foods in any coolers, as per employee all foods were prepared more than 24 hours ago. **Warning**"
731557,6850129,41-17-4,18718605,"Intermediate - Spray bottle containing toxic substance not labeled. Spray bottle of sanitizer not labeled.

Spray bottles of degreaser and sanitizer stored on shelf near single service containers.  **Warning**"
732424,6898291,35A-03-4,18717266,"Basic - Dead roaches on premises.
1 dead roach to right side of door frame
1 dead roach on cutting board."
732425,6898291,23-07-4,18717267,Basic - Gaskets with slimy/mold-like build-up. In all make tables
732426,6898291,31B-04-4,18717262,Basic - No handwashing sign provided at a hand sink used by food employees.
732427,6898291,41-07-4,18717264,High Priority - Container of medicine improperly stored. Bottle of tums on maketable. Manager removed bottle **Corrected On-Site**
732428,6898291,02C-01-4,18717265,"High Priority - Ready-to-eat, potentially hazardous (time/temperature control for safety) food marked with a date that exceeds 7 days after opening/preparation. Container of bbq sauce dated 6/8, container of chardonnay sauce dated 6/12"
732429,6898291,35A-05-4,18717268,"High Priority - Roach activity present as evidenced by live roaches found.
2 live roaches under 3 compartment sink. Operator eradicated both of them.
3 live roaches found by drying rack by main door. Operator eraticated them
1 live roach found under 3 compartment when showing the head chef the areas.
2 live roach observed on molding under hand sink when showing head chef areas of concern for roach activity.
1 live roach found by sr inspector Guadalupe Garcia on wall by drying rack"
732430,6898291,35A-04-4,18717263,"High Priority - Rodent activity present as evidenced by rodent droppings found.
4 dry droppings under hand sink in bar area. They were coming out of the wall.
1 dry dropping on right wall by ice machine
1 dry dropping on far wall by air conditioning unit in storage room with coolers."
732431,6898291,22-05-4,18717269,Intermediate - Cutting board(s) stained/soiled on make tables
732432,6839150,35A-06-4,18712275,"Basic - Accumulation of dead or trapped birds, insects, rodents, or other pests, in control devices.
1 dead rodent observed on glue trap under reach in cooler"
732433,6839150,23-03-4,18712279,Basic - Build-up of grease on nonfood-contact surface. On back splash behave nd grill
732434,6839150,23-04-4,18712281,Basic - Build-up of mold-like substance on nonfood-contact surface. On bottom shelf of make table by hand sink in the front
732435,6839150,14-45-4,18712274,Basic - Cardboard used to line nonfood-contact shelves. Under slicer
732436,6839150,36-32-5,18712273,Basic - Ceiling in men's bathroom is missing
732437,6839150,28-02-4,18712286,"Basic - Condensation or other drainage not disposed of according to law.
Observed upright reach in cooler draining into container in rear of unit."
732438,6839150,14-09-4,18712285,Basic - Cutting board has cut marks and is no longer cleanable.
732439,6839150,35A-03-4,18712271,"Basic - Dead roaches on premises. 
10 dead roaches on trap.
1 dead roach by door to outside"
732440,6839150,13-03-4,18712276,Basic - Employee with no hair restraint while engaging in food preparation.
732441,6839150,14-11-4,18712270,"Basic - Equipment in poor repair. Make table closest to hand sink, handle in disrepair and secured with duct tape. Black reach in freezer lid is in disrepair"
732442,6839150,35B-01-4,18712278,Basic - Exterior door to main entrance has several gaps at the threshold that opens to the outside.
732443,6839150,36-17-4,18712269,Basic - Floor tiles missing. By water heater area
732444,6839150,36-24-5,18712290,"Basic - Hole in or other damage to wall. Tile by water heater.
Hole in wall to bottom right of register"
732445,6839150,05-09-4,18712287,Basic - No conspicuously located ambient air temperature thermometer in any holding unit.
732446,6839150,29-49-5,18712292,Basic - Observed standing water in bottom of reach-in cooler. Left make table in front.
732447,6839150,14-67-4,18712291,Basic - Reach-in cooler gasket torn/in disrepair. Black cooler by cook line
732448,6839150,14-33-4,18712282,Basic - Reach-in cooler shelves with rust that has pitted the surface.
732449,6839150,36-27-5,18712280,"Basic - Wall soiled with accumulated grease, food debris, and/or dust. All walls behind prep tables and coolers"
732450,6839150,03A-02-4,18712293,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Hot dog 50°F, sliced ham 49°F, ham 46°, cheese 49°F"
