id,visitid,violation,details_id,obs
650016,6891084,12B-02-4,18605427,"Basic - - From initial inspection : Basic - Employee eating in a food preparation or other restricted area. Chocolate milk, Apples , Gatorade, bottled water stored in walk-in cooler with customer food. Manager made a designated space in walk-in cooler for staff food. **Corrected On-Site** **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650017,6891084,14-11-4,18605423,Basic - - From initial inspection : Basic - Equipment in poor repair. Broken handle on reach-in cooler at ice cream station. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650018,6891084,36-18-4,18605422,"Basic - - From initial inspection : Basic - Floor tiles cracked, broken or in disrepair. Observed Missing, cracked tile at step down to back prep, near dough machine, threshold to back storage heading to back door. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650019,6891084,23-05-4,18605420,"Basic - - From initial inspection : Basic - Soil residue build-up on nonfood-contact surface, lnterior lip of ice machine. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650020,6891084,33-31-5,18605434,"Basic - - From initial inspection : Basic - Unnecessary items/unused equipment on the premises. Observed unused ice machine on premises, near walk-in cooler. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650021,6891084,36-72-4,18605429,Basic - - From initial inspection : Basic - Walk-in cooler/walk-in freezer floor soiled. Water condensation on floor at threshold of walk-in freezer. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650022,6891084,21-08-4,18605418,"Basic - - From initial inspection : Basic - Wiping cloth quaternary ammonium compound sanitizing solution not at proper minimum strength. Observed 0 ppm quaternary ammonium in sanitizing bucket. Manager remade new sanitizer bucket, and new reading was 300 ppm quaternary ammonium. **Corrected On-Site** **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650023,6891084,21-38-4,18605430,Basic - - From initial inspection : Basic - Wiping cloth sanitizing solution stored on the floor. Manager moved off floor. **Corrected On-Site** **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650024,6891084,01B-01-4,18605424,"High Priority - - From initial inspection : High Priority - Dented/rusted cans present. See stop sale. Observed dented cans at can storage, including chick peas (7lbs.), jalapeño slices (6.5 lbs.), and green olive slices (7 lbs.).  **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650025,6891084,28-27-4,18605432,"High Priority - - From initial inspection : High Priority - Grease interceptor/trap removed, with grease and sewage overflowing onto ground outside, to the east of the building. **Warning**     - From follow-up inspection 2019-05-14: Rainwater has filled the area where the grease trap was located. Per owner, he is waiting on specifications from Manatee County before the grease trap can be replaced. **Admin Complaint**"
650026,6891084,35A-02-5,18605425,"High Priority - - From initial inspection : High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area. Observed approximately 5 flying insects at prep station, behind buffet. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**"
650027,6891084,03A-02-4,18605431,High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Observed meat sauce at 44°F held overnight at pizza make reach-in cooler. Manager discarded meat sauce voluntarily. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650028,6891084,28-13-4,18605428,"High Priority - - From initial inspection : High Priority - Raw sewage on ground of establishment. Observed 5'x6'x15' hole dug at east side of building, where raw sewage has collected. Per Manatee County Code Enforcement Officer Jorge Martelo, they required the operator to seal off all drains going out of the building, as the operator was pumping the sewage into a drainage ditch, which has now caused a slick in Sarasota Bay. **Warning**     - From follow-up inspection 2019-05-14: Observed 2 to 3 feet of rain water filling the hole. Per Manatee County wastewater compliance officer, the owner must submit a special one time permit, in order for the owner to receive permission to dump when water into the sewer pipes, which is typically not permitted. The drain pipes are all still from yesterday. In addition, a second hole has been dig at the southern face of the building, approximately 3'x6'x15', exposing more underground pipes.**Admin Complaint** **Admin Complaint**"
650029,6891084,28-26-4,18605421,"High Priority - - From initial inspection : High Priority - Sewage/wastewater backing up through floor drains. Observed sewage from hand washing sink, near side entrance to back kitchen, draining onto floor upon active hand washing. Observed sewage come up from drain onto the floor at ware washing and back prep area. Per Manatee County Code Enforcement Officer Jorge Martelo, they required the operator to seal off all drains going out of the building, as the operator was pumping the sewage into a drainage ditch, which has now caused a slick in Sarasota Bay.  **Warning**     - From follow-up inspection 2019-05-14: Observed 1.5"" of sewage/wastewater filling the entire back kitchen/ware washing area, a surface approximately 6' wide by 25' long. **Admin Complaint**"
650030,6891084,35A-07-4,18605433,High Priority - - From initial inspection : High Priority - Small flying insects in bar area. Observed two flying insects at bar area. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650031,6891084,01B-02-4,18605419,High Priority - - From initial inspection : High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse. Observed meat sauce at 44°F held overnight at pizza make reach-in cooler. Manager discarded meat sauce voluntarily. **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650032,6891084,27-09-4,18605426,Intermediate - - From initial inspection : Intermediate - No cold running water at hand washing sink. Manager turned on cold water. **Corrected On-Site** **Warning**     - From follow-up inspection 2019-05-14:  **Time Extended**
650637,6891200,14-33-4,18603048,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**     - From follow-up inspection 2019-05-08: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Reachin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Reachin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-13:  Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-14: Reachin cooler shelves rusted **Time Extended**
650638,6891200,29-20-5,18603047,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-08: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-09: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-10: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-13:  Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-14: Mop sink slow draining **Time Extended**
650639,6891200,14-17-4,18603049,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-08: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-13: Walkin cooler shelves rusted. **Time Extended**     - From follow-up inspection 2019-05-14: Walkin cooler shelves rusted **Time Extended**
650716,6892720,35A-03-4,18609927,Basic - - From initial inspection : Basic - Dead roaches on premises. One dead roach in dry storage area on floor.  **Warning**     - From follow-up inspection 2019-05-15: One dead roach in electrical panel. **Admin Complaint**     - From follow-up inspection 2019-05-15: One dead roach in kitchen. **Admin Complaint**
650717,6892720,35A-05-4,18609926,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. 
Observed 17 live roaches in establishment in total.
Three live roaches by back door on floor near liquid co2 tank. Eight live roaches on floor and wall behind large bulk oil tank in back room. Six live roaches on floor under hot water heater.  **Warning**     - From follow-up inspection 2019-05-15: Observed nine live roaches. One live roach on wall behind sift serve machine, one live roach on wall behind bulk oil container, one live roach near water heater, three live roaches near back door around irrigation box, three live roaches near cake station. .  **Admin Complaint**     - From follow-up inspection 2019-05-15: Three live roaches observed. 
 One live roach near drive through window, two live roaches in kitchen. **Admin Complaint**"
